鄰	鄰
鄲	鄲
鄴	鄴
鄶	鄶
鄺	鄺
酈	酈
酧	酬
醃	醃
醕	醇
醞	醞
醜	醜
醞	醞
醫	醫
醬	醬
醻	酬
醼	燕
釀	釀
釁	釁
釃	釃
釅	釅
釋	釋
釐	釐
釓	釓
釔	釔
釕	釕
釗	釗
釘	釘
釙	釙
針	針
釣	釣
釤	釤
釦	扣
釧	釧
釩	釩
釬	焊
釵	釵
釷	釷
釹	釹
釺	釺
鈀	鈀
鈁	鈁
鈄	鈄
鈅	鑰
鈈	鈈
鈉	鈉
鈍	鈍
鈎	鉤
鈐	鈐
鈑	鈑
鈔	鈔
鈕	鈕
鈞	鈞
鈡	鍾
鈣	鈣
鈥	鈥
鈦	鈦
鈧	鈧
鈮	鈮
鈰	鈰
鈳	鈳
鈴	鈴
鈷	鈷
鈸	鈸
鈹	鈹
鈺	鈺
鈽	鈽
鈾	鈾
鈿	鈿
鉀	鉀
鉄	鐵
鉅	鉅
鉆	鑽
鉈	鉈
鉉	鉉
鉋	刨
鉍	鉍
鉑	鉑
鉕	鉕
鉗	鉗
鉚	鉚
鉛	鉛
鉞	鉞
鉢	鉢
鉤	鉤
鉦	鉦
鉬	鉬
鉭	鉭
鉸	鉸
鉺	鉺
鉻	鉻
鉿	鉿
銀	銀
銃	銃
銅	銅
銑	銑
銓	銓
銕	鐵
銖	銖
銘	銘
銚	銚
銜	銜
銠	銠
銣	銣
銥	銥
銦	銦
銨	銨
銩	銩
銪	銪
銫	銫
銬	銬
銱	銱
銲	焊
銳	銳
銷	銷
銹	鏽
銻	銻
銼	銼
鋁	鋁
鋃	鋃
鋅	鋅
鋇	鋇
鋌	鋌
鋏	鋏
鋒	鋒
鋜	鐲
鋝	鋝
鋟	鋟
鋣	鋣
鋤	鋤
鋥	鋥
鋦	鋦
鋨	鋨
鋪	鋪
鋮	鋮
鋯	鋯
鋰	鋰
鋱	鋱
鋶	鋶
鋸	鋸
鋻	鑑
鋼	鋼
錁	錁
錄	錄
錆	錆
錇	錇
錈	錈
錐	錐
錒	錒
錕	錕
錘	錘
錙	錙
錚	錚
錛	錛
錟	錟
錠	錠
錢	錢
錦	錦
錨	錨
錫	錫
錮	錮
錯	錯
錳	錳
錶	表
錸	錸
鍀	鍀
鍁	鍁
鍃	鍃
鍆	鍆
鍇	鍇
鍊	煉
鍋	鍋
鍍	鍍
鍔	鍔
鍘	鍘
鍛	鍛
鍤	鍤
鍥	鍥
鍩	鍩
鍫	鍬
鍬	鍬
鍰	鍰
鍵	鍵
鍶	鍶
鍺	鍺
鍼	針
鍾	鍾
鎂	鎂
鎄	鎄
鎇	鎇
鎊	鎊
鎋	轄
鎖	鎖
鎘	鎘
鎚	錘
鎢	鎢
鎣	鎣
鎦	鎦
鎧	鎧
鎩	鎩
鎪	鎪
鎬	鎬
鎮	鎮
鎰	鎰
鎳	鎳
鎵	鎵
鎸	鐫
鎿	鎿
鏃	鏃
鏇	旋
鏈	鏈
鏌	鏌
鏍	鏍
鏑	鏑
鏗	鏗
鏘	鏘
鏚	戚
鏜	鏜
鏝	鏝
鏞	鏞
鏟	鏟
鏡	鏡
鏢	鏢
鏤	鏤
鏨	鏨
鏵	鏵
鏷	鏷
鏹	鏹
鏽	鏽
鐃	鐃
鐋	鐋
鐐	鐐
鐒	鐒
鐓	鐓
鐔	鐔
鐘	鍾
鐙	鐙
鐝	钁
鐠	鐠
鐦	鐦
鐧	鐧
鐨	鐨
鐫	鐫
鐮	鐮
鐲	鐲
鐳	鐳
鐵	鐵
鐸	鐸
鐺	鐺
鐿	鐿
鑄	鑄
鑊	鑊
鑌	鑌
鑑	鑑
鑒	鑑
鑔	鑔
鑛	礦
鑠	鑠
鑣	鑣
鑤	刨
鑥	鑥
鑪	爐
鑭	鑭
鑰	鑰
鑲	鑲
鑵	罐
鑷	鑷
鑹	鑹
鑼	鑼
鑽	鑽
鑾	鑾
鑿	鑿
钁	钁
長	長
門	門
閂	閂
閃	閃
閆	閆
閉	閉
開	開
閌	閌
閎	閎
閏	閏
閑	閒
閒	閒
間	間
閔	閔
閘	閘
閙	鬧
閡	閡
関	關
閣	閣
閤	合
閥	閥
閨	閨
閩	閩
閫	閫
閬	閬
閭	閭
閱	閱
閲	閱
閶	閶
閹	閹
閻	閻
閼	閼
閽	閽
閾	閾
閿	閿
闃	闃
闆	板
闇	暗
闈	闈
闊	闊
闋	闋
闌	闌
闐	闐
闔	闔
闕	闕
闖	闖
闚	窺
關	關
闞	闞
闡	闡
闢	闢
闥	闥
阨	厄
阬	坑
阯	址
陗	峭
陘	陘
陝	陝
陞	升
陣	陣
陰	陰
陳	陳
陸	陸
陻	堙
陽	陽
隂	陰
隄	堤
隉	隉
隊	隊
階	階
隕	隕
隖	塢
際	際
隣	鄰
隨	隨
險	險
隱	隱
隴	隴
隷	隸
隸	隸
隻	只
雋	雋
雖	雖
雙	雙
雛	雛
雜	雜
雝	雍
雞	雞
離	離
難	難
雰	氛
雲	雲
電	電
霑	沾
霛	靈
霤	溜
霧	霧
霽	霽
靂	靂
靄	靄
靈	靈
靚	靚
靜	靜
靣	面
靦	靦
靨	靨
靭	韌
鞀	鼗
鞉	鼗
鞌	鞍
鞏	鞏
鞦	秋
鞵	鞋
鞽	鞽
鞾	靴
韁	繮
韃	韃
韆	千
韉	韉
韋	韋
韌	韌
韓	韓
韙	韙
韜	韜
韝	鞴
韞	韞
韤	襪
韮	韭
韻	韻
響	響
頁	頁
頂	頂
頃	頃
項	項
順	順
頇	頇
須	須
頊	頊
頌	頌
頎	頎
頏	頏
預	預
頑	頑
頒	頒
頓	頓
頗	頗
領	領
頜	頜
頡	頡
頤	頤
頦	頦
頫	俯
頭	頭
頰	頰
頷	頷
頸	頸
頹	頹
頻	頻
頽	頹
顂	賴
顆	顆
顋	腮
題	題
額	額
顎	顎
顏	顏
顓	顓
顔	顏
願	願
顙	顙
顛	顛
類	類
顢	顢
顥	顥
顦	憔
顧	顧
顫	顫
顬	顬
顯	顯
顰	顰
顱	顱
顳	顳
顴	顴
風	風
颮	颮
颯	颯
颱	臺
颳	刮
颶	颶
颺	揚
颼	颼
颿	帆
飃	飄
飄	飄
飆	飆
飇	飆
飈	飈
飛	飛
飜	翻
飢	飢
飩	飩
飪	飪
飫	飫
飭	飭
飯	飯
飱	飧
飲	飲
飴	飴
飼	飼
飽	飽
飾	飾
餃	餃
餅	餅
餈	餈
餉	餉
養	養
餌	餌
餑	餑
餒	餒
餓	餓
餘	餘
餚	餚
餛	餛
餞	餞
餡	餡
餧	喂
館	館
餬	糊
餱	餱
餳	餳
餵	喂
餷	餷
餹	糖
餻	糕
餼	餼
餽	饋
餾	餾
餿	餿
饃	饃
饅	饅
饈	饈
饉	饉
饊	饊
饋	饋
饌	饌
饍	膳
饑	飢
饒	饒
饗	饗
饜	饜
饝	饃
饞	饞
饢	饢
馬	馬
馭	馭
馮	馮
馱	馱
馳	馳
馴	馴
駁	駁
駐	駐
駑	駑
駒	駒
駔	駔
駕	駕
駘	駘
駙	駙
駛	駛
駝	駝
駟	駟
駡	罵
駢	駢
駭	駭
駮	駁
駱	駱
駿	駿
騁	騁
騅	騅
騍	騍
騎	騎
騏	騏
騐	驗
騖	騖
騗	騙
騙	騙
騣	鬃
騫	騫
騭	騭
騮	騮
騰	騰
騶	騶
騷	騷
騸	騸
騾	騾
驀	驀
驁	驁
驂	驂
驃	驃
驄	驄
驅	驅
驊	驊
驍	驍
驏	驏
驕	驕
驗	驗
驘	騾
驚	驚
驛	驛
驟	驟
驢	驢
驤	驤
驥	驥
驪	驪
骽	腿
骾	鯁
髏	髏
髒	髒
體	體
髕	髕
髖	髖
髣	仿
髩	鬢
髮	發
鬀	剃
鬁	癧
鬆	松
鬉	鬃
鬍	胡
鬚	須
鬢	鬢
鬥	鬥
鬦	鬥
鬧	鬧
鬨	哄
鬩	鬩
鬭	鬥
鬮	鬮
鬱	鬱
魎	魎
魘	魘
魚	魚
魯	魯
魴	魴
魷	魷
鮁	鮁
鮃	鮃
鮌	鯀
鮎	鮎
鮐	鮐
鮑	鮑
鮒	鮒
鮚	鮚
鮞	鮞
鮪	鮪
鮫	鮫
鮭	鮭
鮮	鮮
鯀	鯀
鯁	鯁
鯇	鯇
鯉	鯉
鯊	鯊
鯔	鯔
鯖	鯖
鯗	鯗
鯛	鯛
鯝	鯝
鯡	鯡
鯢	鯢
鯤	鯤
鯧	鯧
鯨	鯨
鯪	鯪
鯫	鯫
鯰	鯰
鯴	鯴
鯽	鯽
鯿	鯿
鰈	鰈
鰉	鰉
鰌	鰍
鰍	鰍
鰐	鱷
鰒	鰒
鰓	鰓
鰠	鰠
鰣	鰣
鰥	鰥
鰨	鰨
鰩	鰩
鰭	鰭
鰱	鰱
鰲	鰲
鰳	鰳
鰵	鰵
鰷	鰷
鰹	鰹
鰻	鰻
鰾	鰾
鱅	鱅
鱈	鱈
鱉	鱉
鱒	鱒
鱓	鱔
鱔	鱔
鱖	鱖
鱗	鱗
鱘	鱘
鱝	鱝
鱟	鱟
鱧	鱧
鱭	鱭
鱷	鱷
鱸	鱸
鱺	鱺
鳥	鳥
鳧	鳧
鳩	鳩
鳳	鳳
鳴	鳴
鳶	鳶
鴆	鴆
鴇	鴇
鴈	雁
鴉	鴉
鴕	鴕
鴛	鴛
鴝	鴝
鴟	鴟
鴣	鴣
鴦	鴦
鴨	鴨
鴯	鴯
鴰	鴰
鴻	鴻
鴿	鴿
鵂	鵂
鵑	鵑
鵒	鵒
鵓	鵓
鵜	鵜
鵝	鵝
鵞	鵝
鵠	鵠
鵡	鵡
鵪	鵪
鵬	鵬
鵯	鵯
鵰	雕
鵲	鵲
鵶	鴉
鶇	鶇
鶉	鶉
鶓	鶓
鶘	鶘
鶚	鶚
鶥	鶥
鶩	鶩
鶯	鶯
鶴	鶴
鶻	鶻
鶼	鶼
鶿	鷀
鷀	鷀
鷂	鷂
鷄	雞
鷓	鷓
鷗	鷗
鷙	鷙
鷚	鷚
鷥	鷥
鷦	鷦
鷯	鷯
鷰	燕
鷲	鷲
鷳	鷳
鷴	鷳
鷸	鷸
鷹	鷹
鷺	鷺
鷼	鷳
鸌	鸌
鸎	鶯
鸕	鸕
鸚	鸚
鸛	鸛
鸝	鸝
鸞	鸞
鹵	滷
鹹	鹹
鹺	鹺
鹼	鹼
鹽	鹽
麅	狍
麐	麟
麗	麗
麞	獐
麤	粗
麥	麥
麩	麩
麪	面
麯	曲
麵	面
麼	麼
黃	黃
黌	黌
點	點
黨	黨
黲	黲
黴	黴
黷	黷
黽	黽
黿	黿
鼃	蛙
鼇	鰲
鼈	鱉
鼉	鼉
鼕	冬
鼴	鼴
齇	齄
齊	齊
齋	齋
齎	齎
齏	齏
齒	齒
齔	齔
齙	齙
齜	齜
齟	齟
齠	齠
齡	齡
齣	出
齦	齦
齧	齧
齪	齪
齬	齬
齲	齲
齶	齶
齷	齷
龍	龍
龐	龐
龔	龔
龕	龕
龜	龜
後	後
